date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:07:55	679/679	---M--	200	added ('OK')	image/png	etag:%222a7-5c0cfb6b-4864be0c74dfd1ba;;;%22	https://demo.themeregion.com/carrito/images/others/category3.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/others/category3.png	(from https://demo.themeregion.com/carrito/index.html)
08:07:55	15255/15255	---M--	200	added ('OK')	image/jpeg	etag:%223b97-5c0cfb6b-65ffec1851bb7809;;;%22	https://demo.themeregion.com/carrito/images/product/3.jpg	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/product/3.jpg	(from https://demo.themeregion.com/carrito/index.html)
08:07:56	9420/9420	---M--	200	added ('OK')	image/png	etag:%2224cc-5c0cfb6b-17aa6a155b065835;;;%22	https://demo.themeregion.com/carrito/images/product/electronics1.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/product/electronics1.png	(from https://demo.themeregion.com/carrito/index.html)
08:07:56	11673/11673	---M--	200	added ('OK')	image/png	etag:%222d99-5c0cfb6b-f37b3232009198d9;;;%22	https://demo.themeregion.com/carrito/images/product/electronics2.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/product/electronics2.png	(from https://demo.themeregion.com/carrito/index.html)
08:07:56	7128/7128	---M--	200	added ('OK')	image/png	etag:%221bd8-5c0cfb6b-6939c375969aeca7;;;%22	https://demo.themeregion.com/carrito/images/product/electronics3.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/product/electronics3.png	(from https://demo.themeregion.com/carrito/index.html)
08:07:56	863/863	---M--	200	added ('OK')	image/png	etag:%2235f-5c0cfb6b-a139f576c1568d12;;;%22	https://demo.themeregion.com/carrito/images/others/category4.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/others/category4.png	(from https://demo.themeregion.com/carrito/index.html)
08:07:56	23124/23124	---M--	200	added ('OK')	image/jpeg	etag:%225a54-5c0cfb6b-89074e490e6e1292;;;%22	https://demo.themeregion.com/carrito/images/product/4.jpg	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/product/4.jpg	(from https://demo.themeregion.com/carrito/index.html)
08:07:57	13103/13103	---M--	200	added ('OK')	image/png	etag:%22332f-5c0cfb6b-a03215e653e41a6a;;;%22	https://demo.themeregion.com/carrito/images/product/home1.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/product/home1.png	(from https://demo.themeregion.com/carrito/index.html)
08:07:57	9455/9455	---M--	200	added ('OK')	image/png	etag:%2224ef-5c0cfb6b-f388abc820dbe7bc;;;%22	https://demo.themeregion.com/carrito/images/product/home2.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/product/home2.png	(from https://demo.themeregion.com/carrito/index.html)
08:07:57	8727/8727	---M--	200	added ('OK')	image/png	etag:%222217-5c0cfb6b-4e249dbabc01bd69;;;%22	https://demo.themeregion.com/carrito/images/product/home3.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/product/home3.png	(from https://demo.themeregion.com/carrito/index.html)
08:07:57	7481/7481	---M--	200	added ('OK')	image/png	etag:%221d39-5c0cfb6b-af1cb95f5b1194cc;;;%22	https://demo.themeregion.com/carrito/images/product/product1.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/product/product1.png	(from https://demo.themeregion.com/carrito/index.html)
08:07:58	18015/18015	---M--	200	added ('OK')	image/png	etag:%22465f-5c0cfb6b-aabdd9e2a81adc03;;;%22	https://demo.themeregion.com/carrito/images/product/product2.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/product/product2.png	(from https://demo.themeregion.com/carrito/index.html)
08:07:58	11562/11562	---M--	200	added ('OK')	image/png	etag:%222d2a-5c0cfb6b-77f0f52da05954b7;;;%22	https://demo.themeregion.com/carrito/images/product/product3.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/product/product3.png	(from https://demo.themeregion.com/carrito/index.html)
08:07:58	19785/19785	---M--	200	added ('OK')	image/png	etag:%224d49-5c0cfb6b-e6dfc2509e601545;;;%22	https://demo.themeregion.com/carrito/images/product/product4.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/product/product4.png	(from https://demo.themeregion.com/carrito/index.html)
08:07:58	3898/3898	---M--	200	added ('OK')	image/png	etag:%22f3a-5c0cfb6b-8ff0c9d25f8fce92;;;%22	https://demo.themeregion.com/carrito/images/brands/1.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/brands/1.png	(from https://demo.themeregion.com/carrito/index.html)
08:07:58	2260/2260	---M--	200	added ('OK')	image/png	etag:%228d4-5c0cfb6b-1d7b79f937f68ab4;;;%22	https://demo.themeregion.com/carrito/images/brands/2.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/brands/2.png	(from https://demo.themeregion.com/carrito/index.html)
08:07:59	2448/2448	---M--	200	added ('OK')	image/png	etag:%22990-5c0cfb6b-de8b3f13ab066506;;;%22	https://demo.themeregion.com/carrito/images/brands/3.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/brands/3.png	(from https://demo.themeregion.com/carrito/index.html)
08:07:59	2365/2365	---M--	200	added ('OK')	image/png	etag:%2293d-5c0cfb6b-201cd6c74e3a48e3;;;%22	https://demo.themeregion.com/carrito/images/brands/4.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/brands/4.png	(from https://demo.themeregion.com/carrito/index.html)
08:07:59	1143/1143	---M--	200	added ('OK')	image/png	etag:%22477-5c0cfb6b-5b3020c3394d6b37;;;%22	https://demo.themeregion.com/carrito/images/others/icon1.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/others/icon1.png	(from https://demo.themeregion.com/carrito/index.html)
08:07:59	1257/1257	---M--	200	added ('OK')	image/png	etag:%224e9-5c0cfb6b-1d06ce3f4ed5062;;;%22	https://demo.themeregion.com/carrito/images/others/icon2.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/others/icon2.png	(from https://demo.themeregion.com/carrito/index.html)
08:08:00	595/595	---M--	200	added ('OK')	image/png	etag:%22253-5c0cfb6b-8164bec132407e05;;;%22	https://demo.themeregion.com/carrito/images/others/icon3.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/others/icon3.png	(from https://demo.themeregion.com/carrito/index.html)
08:08:00	1251/1251	---M--	200	added ('OK')	image/png	etag:%224e3-5c0cfb6b-79e710eb69e317ba;;;%22	https://demo.themeregion.com/carrito/images/others/icon4.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/others/icon4.png	(from https://demo.themeregion.com/carrito/index.html)
08:08:00	984/984	---M--	200	added ('OK')	image/png	etag:%223d8-5c0cfb6b-b6a9ecc86faf78d8;;;%22	https://demo.themeregion.com/carrito/images/others/card1.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/others/card1.png	(from https://demo.themeregion.com/carrito/index.html)
08:08:00	1454/1454	---M--	200	added ('OK')	image/png	etag:%225ae-5c0cfb6b-bb2218039e711155;;;%22	https://demo.themeregion.com/carrito/images/others/card2.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/others/card2.png	(from https://demo.themeregion.com/carrito/index.html)
08:08:00	950/950	---M--	200	added ('OK')	image/png	etag:%223b6-5c0cfb6b-af8d40b5bea4f660;;;%22	https://demo.themeregion.com/carrito/images/others/card3.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/others/card3.png	(from https://demo.themeregion.com/carrito/index.html)
08:08:01	1396/1396	---M--	200	added ('OK')	image/png	etag:%22574-5c0cfb6b-8d923ddd75c6ca74;;;%22	https://demo.themeregion.com/carrito/images/others/card4.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/others/card4.png	(from https://demo.themeregion.com/carrito/index.html)
08:08:01	1217/1217	---M--	200	added ('OK')	image/png	etag:%224c1-5c0cfb6b-9ed8c27c865a6f8;;;%22	https://demo.themeregion.com/carrito/images/others/card5.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/others/card5.png	(from https://demo.themeregion.com/carrito/index.html)
08:08:01	1377/1377	---M--	200	added ('OK')	image/png	etag:%22561-5c0cfb6b-8821774cea3595c1;;;%22	https://demo.themeregion.com/carrito/images/others/card6.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/others/card6.png	(from https://demo.themeregion.com/carrito/index.html)
08:08:01	2132/2132	---M--	200	added ('OK')	image/png	etag:%22854-5c0cfb6b-43316cf11cf88668;;;%22	https://demo.themeregion.com/carrito/images/footer-logo.png	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/images/footer-logo.png	(from https://demo.themeregion.com/carrito/index.html)
08:08:02	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260f6a692-4d7%22	https://demo.themeregion.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/carrito/demo.themeregion.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://demo.themeregion.com/carrito/index.html)
08:08:02	85658/85658	---M-Z	200	added ('OK')	application/x-javascript	etag:%2214e9a-5c0cfb6b-36d88a4f94ee48af;gz%22	https://demo.themeregion.com/carrito/js/jquery.min.js	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/js/jquery.min.js	(from https://demo.themeregion.com/carrito/index.html)
08:08:02	20340/20340	---M-Z	200	added ('OK')	application/x-javascript	etag:%224f74-5c0cfb6b-9ecf5e96732f9235;gz%22	https://demo.themeregion.com/carrito/js/popper.min.js	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/js/popper.min.js	(from https://demo.themeregion.com/carrito/index.html)
08:08:02	51039/51039	---M-Z	200	added ('OK')	application/x-javascript	etag:%22c75f-5c0cfb6b-26794e3af3435ea5;gz%22	https://demo.themeregion.com/carrito/js/bootstrap.min.js	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/js/bootstrap.min.js	(from https://demo.themeregion.com/carrito/index.html)
08:08:02	41953/41953	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a3e1-5c0cfb6b-b9426e0098adb471;gz%22	https://demo.themeregion.com/carrito/js/slick.min.js	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/js/slick.min.js	(from https://demo.themeregion.com/carrito/index.html)
08:08:03	52357/52357	---M-Z	200	added ('OK')	application/x-javascript	etag:%22cc85-5c0cfb6b-2b06819ce53a50e3;gz%22	https://demo.themeregion.com/carrito/js/jquery-ui-min.js	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/js/jquery-ui-min.js	(from https://demo.themeregion.com/carrito/index.html)
08:08:03	3946/3946	---M-Z	200	added ('OK')	application/x-javascript	etag:%22f6a-5c0cfb6b-3c4ef3b2dc5560e4;gz%22	https://demo.themeregion.com/carrito/js/jquery.spinner.min.js	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/js/jquery.spinner.min.js	(from https://demo.themeregion.com/carrito/index.html)
08:08:03	3592/3592	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%222097-5c0cfb6b-6d0b2b20516617df;gz%22	https://demo.themeregion.com/carrito/js/main.js	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/js/main.js	(from https://demo.themeregion.com/carrito/index.html)
08:08:04	12332/12332	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260f6a692-302c%22	https://ajax.cloudflare.com/cdn-cgi/scripts/7d0fa10a/cloudflare-static/rocket-loader.min.js	C:/My%20Web%20Sites/carrito/ajax.cloudflare.com/cdn-cgi/scripts/7d0fa10a/cloudflare-static/rocket-loader.min.js	(from https://demo.themeregion.com/carrito/index.html)
08:08:05	49389/49389	---MC-	200	added ('OK')	text/javascript	date:Tue,%2013%20Jul%202021%2018:24:06%20GMT	http://www.google-analytics.com/analytics.js	C:/My%20Web%20Sites/carrito/www.google-analytics.com/analytics.js	(from https://demo.themeregion.com/carrito/index.html)
08:08:07	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222876e-5c0cfb6b-f1b905a1f7c9e5d1;;;%22	https://demo.themeregion.com/carrito/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/fonts/fontawesome-webfont3e6e.eot	(from https://demo.themeregion.com/carrito/css/font-awesome.min.css)
08:08:08	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222876e-5c0cfb6b-f1b905a1f7c9e5d1;;;%22	https://demo.themeregion.com/carrito/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/fonts/fontawesome-webfontd41d.eot	(from https://demo.themeregion.com/carrito/css/font-awesome.min.css)
08:08:09	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-5c0cfb6b-64302066e7b26c96;;;%22	https://demo.themeregion.com/carrito/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/fonts/fontawesome-webfont3e6e.woff2	(from https://demo.themeregion.com/carrito/css/font-awesome.min.css)
08:08:10	98024/98024	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2217ee8-5c0cfb6b-5f4c5e59a0b048be;;;%22	https://demo.themeregion.com/carrito/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/fonts/fontawesome-webfont3e6e.woff	(from https://demo.themeregion.com/carrito/css/font-awesome.min.css)
08:08:12	165548/165548	---M--	200	added ('OK')	application/x-font-ttf	etag:%22286ac-5c0cfb6b-422cbb4d3017d0e5;;;%22	https://demo.themeregion.com/carrito/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/fonts/fontawesome-webfont3e6e.ttf	(from https://demo.themeregion.com/carrito/css/font-awesome.min.css)
08:08:13	444379/444379	---M-Z	200	added ('OK')	image/svg+xml	etag:%226c7db-5c0cfb6b-6ec9b1db681fc4f5;gz%22	https://demo.themeregion.com/carrito/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/fonts/fontawesome-webfont3e6e.svg	(from https://demo.themeregion.com/carrito/css/font-awesome.min.css)
08:08:14	43984/43984	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22abd0-5c0cfb6b-1f712a68ee9c2463;;;%22	https://demo.themeregion.com/carrito/fonts/teriz.eot	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/fonts/teriz.eot	(from https://demo.themeregion.com/carrito/css/fonts.css)
08:08:16	43984/43984	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22abd0-5c0cfb6b-1f712a68ee9c2463;;;%22	https://demo.themeregion.com/carrito/fonts/teriz.eot?	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/fonts/terizd41d.eot	(from https://demo.themeregion.com/carrito/css/fonts.css)
08:08:17	26808/26808	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2268b8-5c0cfb6b-60f8d78a5f6b6fef;;;%22	https://demo.themeregion.com/carrito/fonts/teriz.woff	C:/My%20Web%20Sites/carrito/demo.themeregion.com/carrito/fonts/teriz.woff	(from https://demo.themeregion.com/carrito/css/fonts.css)
